time,V_C,I_L,V_IN,V_C
0.0,0.0,0.0,151.41159120159043,0.0
1e-06,5.543477108186355,2.916139592005734,138.20976722821266,5.543477108186355
2e-06,21.347099425779053,6.7548965152494835,123.16281304371688,21.347099425779053
3e-06,65.36074144131386,14.909738713150581,113.5902083061564,65.36074144131386
4e-06,116.09776440660819,11.186889718650017,108.21807987052213,116.09776440660819
4.9999999999999996e-06,143.92181326626263,4.799489384373548,102.32405937259153,143.92181326626263
6e-06,159.22125285566264,3.4588711257218296,96.2813193110114,159.22125285566264
7e-06,169.15354897730575,1.8213750988347293,81.81018283985915,169.15354897730575
8e-06,172.43333922591745,-0.042671039811248646,60.081774942790915,172.43333922591745
9e-06,168.39195426631,-2.171180321675261,43.62210825966156,168.39195426631
9.999999999999999e-06,156.06199470280413,-4.408381991554012,33.12830978241011,156.06199470280413
1.1e-05,125.34017815137376,-14.128130820999939,32.33178506960512,125.34017815137376
1.2e-05,64.50971877386475,-16.004558509848714,47.24535395404959,64.50971877386475
1.3e-05,19.49148968055979,-7.890226189417829,64.62394484067033,19.49148968055979
1.4e-05,0.8347097426006718,-3.8581446644323654,73.96764410445462,0.8347097426006718
1.4999999999999999e-05,-10.086160098324253,-2.004231622599052,82.64636587958721,-10.086160098324253
1.6e-05,-13.821976027510573,-0.021530814618996086,80.62935755731917,-13.821976027510573
1.7e-05,-10.481897760652288,1.7807927568367972,73.02348859009282,-10.481897760652288
1.8e-05,-1.1549604411935697,3.186107390185431,67.62994907481331,-1.1549604411935697
1.8999999999999998e-05,12.713968285738611,4.255383821479754,70.99347403340904,12.713968285738611
1.9999999999999998e-05,30.030880537130397,5.1260526193497205,68.80499669069123,30.030880537130397
2.1e-05,51.35040654867623,6.146902554998227,59.9078359253561,51.35040654867623
2.2e-05,71.51622071154054,4.847415858280069,49.43920509087712,71.51622071154054
2.3e-05,87.77660409340545,3.894088539480201,38.506747777820195,87.77660409340545
2.4e-05,99.82895662538394,2.563502347963848,33.61122274882588,99.82895662538394
2.4999999999999998e-05,106.48734520925461,0.9881512014538827,22.7993726929555,106.48734520925461
2.6e-05,106.94874596923961,-0.7333457804699024,5.567342152790945,106.94874596923961
2.7e-05,100.64347208802202,-2.629818220499291,-12.160392089654156,100.64347208802202
2.8e-05,87.28877088308654,-4.5979634308957555,-25.5200900012226,87.28877088308654
2.9e-05,54.59698145348498,-14.026000218171173,-22.932463780426062,54.59698145348498
2.9999999999999997e-05,-2.1282757412786424,-14.697948926555881,-12.343359232208563,-2.1282757412786424
3.1e-05,-42.509564976925446,-6.677706239824508,-4.38903332897501,-42.509564976925446
3.2e-05,-60.2035194564536,-3.918570164586103,-4.07488364477677,-60.2035194564536
3.2999999999999996e-05,-71.99221888350024,-2.422564116481194,-2.0778713979044126,-71.99221888350024
3.4e-05,-78.01388100299322,-0.8260501461542796,-7.628237738629454,-78.01388100299322
3.5e-05,-78.32217261055838,0.6389628930986899,-20.03004728463339,-78.32217261055838
