time,V_C,I_L,V_IN,V_C
0.0,0.0,0.0,42.90406346937621,0.0
1e-06,0.8339020337443972,0.8178534307127021,38.866801269637,0.8339020337443972
2e-06,3.1485377851726883,1.4590610675306477,36.81336492589607,3.1485377851726883
3e-06,6.578429774837,1.9423974593128464,28.90331255212628,6.578429774837
4e-06,10.724220447380464,2.1661877630515884,23.186341848464867,10.724220447380464
4.9999999999999996e-06,15.08438538812771,2.1649069703921473,21.508262811482055,15.08438538812771
6e-06,19.316902417942377,2.065053878737407,37.051599460274645,19.316902417942377
7e-06,23.543290675349812,2.1611887306815514,60.858138753354595,23.543290675349812
8e-06,28.28268740697659,2.6603963632269356,78.59191848926348,28.28268740697659
9e-06,34.32905584228768,3.3512642907624,83.40993008731002,34.32905584228768
9.999999999999999e-06,41.627951222046775,3.91543333410287,79.09597086165525,41.627951222046775
1.1e-05,49.79728279198146,4.204785326249495,70.09065535932294,49.79728279198146
1.2e-05,58.14982570840992,4.067428140938637,56.67787332114727,58.14982570840992
1.3e-05,65.85486115889495,3.6208582662421565,38.97410056349341,65.85486115889495
1.4e-05,72.32454620334337,2.7573539984989215,20.819855022749508,72.32454620334337
1.4999999999999999e-05,76.55401582706737,1.4591259402898917,4.791809324256692,76.55401582706737
1.6e-05,77.9308589275604,-0.07950768902729446,-10.54713676964898,77.9308589275604
1.7e-05,76.06314703279457,-1.7778224295252114,-26.642426056898543,76.06314703279457
1.8e-05,70.69154804479011,-3.5583544113451744,-38.75603638735979,70.69154804479011
1.8999999999999998e-05,61.80872192997869,-5.296306299034404,-34.48789202202381,61.80872192997869
1.9999999999999998e-05,49.86163415456145,-6.5846408830843774,-37.26821237301315,49.86163415456145
2.1e-05,35.670882786561556,-7.555238889742159,-45.005097738648374,35.670882786561556
2.2e-05,19.79466262483263,-8.280804813952136,-48.067298633600494,19.79466262483263
2.3e-05,2.7504823978593365,-8.708133160965561,-49.16631372527301,2.7504823978593365
2.4e-05,-14.804250669513099,-8.779237088315849,-45.00412474950443,-14.804250669513099
2.4999999999999998e-05,-32.04735275864464,-8.37877992629359,-33.5888552029165,-32.04735275864464
2.6e-05,-48.004244963040925,-7.514211115945193,-15.345867024163214,-48.004244963040925
2.7e-05,-61.7001184863651,-6.079023440706392,1.7721847960273687,-61.7001184863651
2.8e-05,-72.04850849408733,-4.244848675563334,10.21323488377752,-72.04850849408733
2.9e-05,-78.59499334844269,-2.2782837852123676,17.81994872017017,-78.59499334844269
2.9999999999999997e-05,-81.16380030017456,-0.30307770949512314,13.44891063627736,-81.16380030017456
3.1e-05,-79.90434053673967,1.517002319677997,6.336866626756976,-79.90434053673967
3.2e-05,-75.36276790515058,2.949504426571826,-3.3332415303323906,-75.36276790515058
3.2999999999999996e-05,-68.36836656078505,3.981611009288076,-15.510921246641786,-68.36836656078505
3.4e-05,-59.7845373508246,4.530075461254004,-21.432189101376593,-59.7845373508246
3.5e-05,-50.44162254404805,4.77782363475645,-23.364040896257404,-50.44162254404805
3.6e-05,-40.83376934339337,4.800437589752135,-20.61961768552262,-40.83376934339337
3.7e-05,-31.3371883233638,4.66099702885441,-23.95546358720909,-31.3371883233638
3.7999999999999995e-05,-22.34864015735906,4.301478573037905,-21.675925082996542,-22.34864015735906
3.9e-05,-14.140642231201898,3.901716346250941,-15.274009638943303,-14.140642231201898
3.9999999999999996e-05,-6.747557192298739,3.4893669357583037,-11.357742755086845,-6.747557192298739
4.1e-05,-0.2233797073458561,3.012683367966186,-16.748780603666415,-0.2233797073458561
4.2e-05,5.185666275874589,2.371552652589567,-25.55546402963947,5.185666275874589
4.2999999999999995e-05,9.063717649364055,1.4453813754800449,-43.13900591030935,9.063717649364055
4.4e-05,10.808413750157888,0.30467246992843294,-62.28369222698862,10.808413750157888
4.4999999999999996e-05,10.046108387376893,-1.0712898824190393,-55.38542074539512,10.046108387376893
